date,level,degrees
8/13/2010,130.6086092,3512
8/14/2010,130.6183705,3513
8/15/2010,130.6284359,3514
8/16/2010,130.6388053,3515
8/17/2010,130.6494781,3516
8/18/2010,130.6604538,3517
8/19/2010,130.6717319,3518
8/20/2010,130.6833117,3519
8/21/2010,130.6951922,3520
8/22/2010,130.7073728,3521
8/23/2010,130.7198524,3522
8/24/2010,130.7326299,3523
8/25/2010,130.7457043,3524
8/26/2010,130.7590742,3525
8/27/2010,130.7727383,3526
8/28/2010,130.7866952,3527
8/29/2010,130.8009435,3528
8/30/2010,130.8154814,3529
8/31/2010,130.8303074,3530
9/1/2010,130.8454196,3531
9/2/2010,130.8608161,3532
9/3/2010,130.8764951,3533
9/4/2010,130.8924545,3534
9/5/2010,130.9086922,3535
9/6/2010,130.925206,3536
9/7/2010,130.9419935,3537
9/8/2010,130.9590524,3538
9/9/2010,130.9763803,3539
9/10/2010,130.9939746,3540
9/11/2010,131.0118327,3541
9/12/2010,131.0299519,3542
9/13/2010,131.0483294,3543
9/14/2010,131.0669624,3544
9/15/2010,131.085848,3545
9/16/2010,131.104983,3546
9/17/2010,131.1243645,3547
9/18/2010,131.1439892,3548
9/19/2010,131.163854,3549
9/20/2010,131.1839556,3550
9/21/2010,131.2042904,3551
9/22/2010,131.2248552,3552
9/23/2010,131.2456463,3553
9/24/2010,131.2666602,3554
9/25/2010,131.2878932,3555
9/26/2010,131.3093416,3556
9/27/2010,131.3310016,3557
9/28/2010,131.3528694,3558
9/29/2010,131.374941,3559
9/30/2010,131.3972124,3560
10/1/2010,131.4196796,3561
10/2/2010,131.4423385,3562
10/3/2010,131.465185,3563
10/4/2010,131.4882147,3564
10/5/2010,131.5114236,3565
10/6/2010,131.5348071,3566
10/7/2010,131.558361,3567
10/8/2010,131.5820807,3568
10/9/2010,131.6059619,3569
10/10/2010,131.63,3570
10/11/2010,131.6541904,3571
10/12/2010,131.6785284,3572
10/13/2010,131.7030095,3573
10/14/2010,131.7276289,3574
10/15/2010,131.7523817,3575
10/16/2010,131.7772634,3576
10/17/2010,131.8022689,3577
10/18/2010,131.8273934,3578
10/19/2010,131.8526321,3579
10/20/2010,131.8779799,3580
10/21/2010,131.9034318,3581
10/22/2010,131.928983,3582
10/23/2010,131.9546283,3583
10/24/2010,131.9803626,3584
10/25/2010,132.006181,3585
10/26/2010,132.0320781,3586
10/27/2010,132.0580489,3587
10/28/2010,132.0840883,3588
10/29/2010,132.110191,3589
10/30/2010,132.1363518,3590
10/31/2010,132.1625655,3591
11/1/2010,132.1888269,3592
11/2/2010,132.2151307,3593
11/3/2010,132.2414715,3594
11/4/2010,132.2678443,3595
11/5/2010,132.2942435,3596
11/6/2010,132.320664,3597
11/7/2010,132.3471005,3598
11/8/2010,132.3735476,3599
11/9/2010,132.4,3600
11/10/2010,132.4264524,3601
11/11/2010,132.4528995,3602
11/12/2010,132.479336,3603
11/13/2010,132.5057565,3604
11/14/2010,132.5321557,3605
11/15/2010,132.5585285,3606
11/16/2010,132.5848693,3607
11/17/2010,132.6111731,3608
11/18/2010,132.6374345,3609
11/19/2010,132.6636482,3610
11/20/2010,132.689809,3611
11/21/2010,132.7159117,3612
11/22/2010,132.7419511,3613
11/23/2010,132.7679219,3614
11/24/2010,132.793819,3615
11/25/2010,132.8196374,3616
11/26/2010,132.8453717,3617
11/27/2010,132.871017,3618
11/28/2010,132.8965682,3619
11/29/2010,132.9220201,3620
11/30/2010,132.9473679,3621
12/1/2010,132.9726066,3622
12/2/2010,132.9977311,3623
12/3/2010,133.0227366,3624
12/4/2010,133.0476183,3625
12/5/2010,133.0723711,3626
12/6/2010,133.0969905,3627
12/7/2010,133.1214716,3628
12/8/2010,133.1458096,3629
12/9/2010,133.17,3630
12/10/2010,133.1940381,3631
12/11/2010,133.2179193,3632
12/12/2010,133.241639,3633
12/13/2010,133.2651929,3634
12/14/2010,133.2885764,3635
12/15/2010,133.3117853,3636
12/16/2010,133.334815,3637
12/17/2010,133.3576615,3638
12/18/2010,133.3803204,3639
12/19/2010,133.4027876,3640
12/20/2010,133.425059,3641
12/21/2010,133.4471306,3642
12/22/2010,133.4689984,3643
12/23/2010,133.4906584,3644
12/24/2010,133.5121068,3645
12/25/2010,133.5333398,3646
12/26/2010,133.5543537,3647
12/27/2010,133.5751448,3648
12/28/2010,133.5957096,3649
12/29/2010,133.6160444,3650
12/30/2010,133.636146,3651
12/31/2010,133.6560108,3652
1/1/2011,133.6756355,3653
1/2/2011,133.695017,3654
1/3/2011,133.714152,3655
1/4/2011,133.7330376,3656
1/5/2011,133.7516706,3657
1/6/2011,133.7700481,3658
1/7/2011,133.7881673,3659
1/8/2011,133.8060254,3660
1/9/2011,133.8236197,3661
1/10/2011,133.8409476,3662
1/11/2011,133.8580065,3663
1/12/2011,133.874794,3664
1/13/2011,133.8913078,3665
1/14/2011,133.9075455,3666
1/15/2011,133.9235049,3667
1/16/2011,133.9391839,3668
1/17/2011,133.9545804,3669
1/18/2011,133.9696926,3670
1/19/2011,133.9845186,3671
1/20/2011,133.9990565,3672
1/21/2011,134.0133048,3673
1/22/2011,134.0272617,3674
1/23/2011,134.0409258,3675
1/24/2011,134.0542957,3676
1/25/2011,134.0673701,3677
1/26/2011,134.0801476,3678
1/27/2011,134.0926272,3679
1/28/2011,134.1048078,3680
1/29/2011,134.1166883,3681
1/30/2011,134.1282681,3682
1/31/2011,134.1395462,3683
2/1/2011,134.1505219,3684
2/2/2011,134.1611947,3685
2/3/2011,134.1715641,3686
2/4/2011,134.1816295,3687
2/5/2011,134.1913908,3688
2/6/2011,134.2008477,3689
2/7/2011,134.21,3690
2/8/2011,134.2188477,3691
2/9/2011,134.2273908,3692
2/10/2011,134.2356295,3693
2/11/2011,134.2435641,3694
2/12/2011,134.2511947,3695
2/13/2011,134.2585219,3696
2/14/2011,134.2655462,3697
2/15/2011,134.2722681,3698
2/16/2011,134.2786883,3699
2/17/2011,134.2848078,3700
2/18/2011,134.2906272,3701
2/19/2011,134.2961476,3702
2/20/2011,134.3013701,3703
2/21/2011,134.3062957,3704
2/22/2011,134.3109258,3705
2/23/2011,134.3152617,3706
2/24/2011,134.3193048,3707
2/25/2011,134.3230565,3708
2/26/2011,134.3265186,3709
2/27/2011,134.3296926,3710
2/28/2011,134.3325804,3711
3/1/2011,134.3351839,3712
3/2/2011,134.3375049,3713
3/3/2011,134.3395455,3714
3/4/2011,134.3413078,3715
3/5/2011,134.342794,3716
3/6/2011,134.3440065,3717
3/7/2011,134.3449476,3718
3/8/2011,134.3456197,3719
3/9/2011,134.3460254,3720
3/10/2011,134.3461673,3721
3/11/2011,134.3460481,3722
3/12/2011,134.3456706,3723
3/13/2011,134.3450376,3724
3/14/2011,134.344152,3725
3/15/2011,134.343017,3726
3/16/2011,134.3416355,3727
3/17/2011,134.3400108,3728
3/18/2011,134.338146,3729
3/19/2011,134.3360444,3730
3/20/2011,134.3337096,3731
3/21/2011,134.3311448,3732
3/22/2011,134.3283537,3733
3/23/2011,134.3253398,3734
3/24/2011,134.3221068,3735
3/25/2011,134.3186584,3736
3/26/2011,134.3149984,3737
3/27/2011,134.3111306,3738
3/28/2011,134.307059,3739
3/29/2011,134.3027876,3740
3/30/2011,134.2983204,3741
3/31/2011,134.2936615,3742
4/1/2011,134.288815,3743
4/2/2011,134.2837853,3744
4/3/2011,134.2785764,3745
4/4/2011,134.2731929,3746
4/5/2011,134.267639,3747
4/6/2011,134.2619193,3748
4/7/2011,134.2560381,3749
4/8/2011,134.25,3750
4/9/2011,134.2438096,3751
4/10/2011,134.2374716,3752
4/11/2011,134.2309905,3753
4/12/2011,134.2243711,3754
4/13/2011,134.2176183,3755
4/14/2011,134.2107366,3756
4/15/2011,134.2037311,3757
4/16/2011,134.1966066,3758
4/17/2011,134.1893679,3759
4/18/2011,134.1820201,3760
4/19/2011,134.1745682,3761
4/20/2011,134.167017,3762
4/21/2011,134.1593717,3763
4/22/2011,134.1516374,3764
4/23/2011,134.143819,3765
4/24/2011,134.1359219,3766
4/25/2011,134.1279511,3767
4/26/2011,134.1199117,3768
4/27/2011,134.111809,3769
4/28/2011,134.1036482,3770
4/29/2011,134.0954345,3771
4/30/2011,134.0871731,3772
5/1/2011,134.0788693,3773
5/2/2011,134.0705285,3774
5/3/2011,134.0621557,3775
5/4/2011,134.0537565,3776
5/5/2011,134.045336,3777
5/6/2011,134.0368995,3778
5/7/2011,134.0284524,3779
5/8/2011,134.02,3780
5/9/2011,134.0115476,3781
5/10/2011,134.0031005,3782
5/11/2011,133.994664,3783
5/12/2011,133.9862435,3784
5/13/2011,133.9778443,3785
5/14/2011,133.9694715,3786
5/15/2011,133.9611307,3787
5/16/2011,133.9528269,3788
5/17/2011,133.9445655,3789
5/18/2011,133.9363518,3790
5/19/2011,133.928191,3791
5/20/2011,133.9200883,3792
5/21/2011,133.9120489,3793
5/22/2011,133.9040781,3794
5/23/2011,133.896181,3795
5/24/2011,133.8883626,3796
5/25/2011,133.8806283,3797
5/26/2011,133.872983,3798
5/27/2011,133.8654318,3799
5/28/2011,133.8579799,3800
5/29/2011,133.8506321,3801
5/30/2011,133.8433934,3802
5/31/2011,133.8362689,3803
6/1/2011,133.8292634,3804
6/2/2011,133.8223817,3805
6/3/2011,133.8156289,3806
6/4/2011,133.8090095,3807
6/5/2011,133.8025284,3808
6/6/2011,133.7961904,3809
6/7/2011,133.79,3810
6/8/2011,133.7839619,3811
6/9/2011,133.7780807,3812
6/10/2011,133.772361,3813
6/11/2011,133.7668071,3814
6/12/2011,133.7614236,3815
6/13/2011,133.7562147,3816
6/14/2011,133.751185,3817
6/15/2011,133.7463385,3818
6/16/2011,133.7416796,3819
6/17/2011,133.7372124,3820
6/18/2011,133.732941,3821
6/19/2011,133.7288694,3822
6/20/2011,133.7250016,3823
6/21/2011,133.7213416,3824
6/22/2011,133.7178932,3825
6/23/2011,133.7146602,3826
6/24/2011,133.7116463,3827
6/25/2011,133.7088552,3828
6/26/2011,133.7062904,3829
6/27/2011,133.7039556,3830
6/28/2011,133.701854,3831
6/29/2011,133.6999892,3832
6/30/2011,133.6983645,3833
7/1/2011,133.696983,3834
7/2/2011,133.695848,3835
7/3/2011,133.6949624,3836
7/4/2011,133.6943294,3837
7/5/2011,133.6939519,3838
7/6/2011,133.6938327,3839
7/7/2011,133.6939746,3840
7/8/2011,133.6943803,3841
7/9/2011,133.6950524,3842
7/10/2011,133.6959935,3843
7/11/2011,133.697206,3844
7/12/2011,133.6986922,3845
7/13/2011,133.7004545,3846
7/14/2011,133.7024951,3847
7/15/2011,133.7048161,3848
7/16/2011,133.7074196,3849
7/17/2011,133.7103074,3850
7/18/2011,133.7134814,3851
7/19/2011,133.7169435,3852
7/20/2011,133.7206952,3853
7/21/2011,133.7247383,3854
7/22/2011,133.7290742,3855
7/23/2011,133.7337043,3856
7/24/2011,133.7386299,3857
7/25/2011,133.7438524,3858
7/26/2011,133.7493728,3859
7/27/2011,133.7551922,3860
7/28/2011,133.7613117,3861
7/29/2011,133.7677319,3862
7/30/2011,133.7744538,3863
7/31/2011,133.7814781,3864
8/1/2011,133.7888053,3865
8/2/2011,133.7964359,3866
8/3/2011,133.8043705,3867
8/4/2011,133.8126092,3868
8/5/2011,133.8211523,3869
8/6/2011,133.83,3870
8/7/2011,133.8391523,3871
8/8/2011,133.8486092,3872
8/9/2011,133.8583705,3873
8/10/2011,133.8684359,3874
8/11/2011,133.8788053,3875
8/12/2011,133.8894781,3876
8/13/2011,133.9004538,3877
8/14/2011,133.9117319,3878
8/15/2011,133.9233117,3879
8/16/2011,133.9351922,3880
8/17/2011,133.9473728,3881
8/18/2011,133.9598524,3882
8/19/2011,133.9726299,3883
8/20/2011,133.9857043,3884
8/21/2011,133.9990742,3885
8/22/2011,134.0127383,3886
8/23/2011,134.0266952,3887
8/24/2011,134.0409435,3888
8/25/2011,134.0554814,3889
8/26/2011,134.0703074,3890
8/27/2011,134.0854196,3891
8/28/2011,134.1008161,3892
8/29/2011,134.1164951,3893
8/30/2011,134.1324545,3894
8/31/2011,134.1486922,3895
9/1/2011,134.165206,3896
9/2/2011,134.1819935,3897
9/3/2011,134.1990524,3898
9/4/2011,134.2163803,3899
9/5/2011,134.2339746,3900
9/6/2011,134.2518327,3901
9/7/2011,134.2699519,3902
9/8/2011,134.2883294,3903
9/9/2011,134.3069624,3904
9/10/2011,134.325848,3905
9/11/2011,134.344983,3906
9/12/2011,134.3643645,3907
9/13/2011,134.3839892,3908
9/14/2011,134.403854,3909
9/15/2011,134.4239556,3910
9/16/2011,134.4442904,3911
9/17/2011,134.4648552,3912
9/18/2011,134.4856463,3913
9/19/2011,134.5066602,3914
9/20/2011,134.5278932,3915
9/21/2011,134.5493416,3916
9/22/2011,134.5710016,3917
9/23/2011,134.5928694,3918
9/24/2011,134.614941,3919
9/25/2011,134.6372124,3920
9/26/2011,134.6596796,3921
9/27/2011,134.6823385,3922
9/28/2011,134.705185,3923
9/29/2011,134.7282147,3924
9/30/2011,134.7514236,3925
10/1/2011,134.7748071,3926
10/2/2011,134.798361,3927
10/3/2011,134.8220807,3928
10/4/2011,134.8459619,3929
10/5/2011,134.87,3930
10/6/2011,134.8941904,3931
10/7/2011,134.9185284,3932
10/8/2011,134.9430095,3933
10/9/2011,134.9676289,3934
10/10/2011,134.9923817,3935
10/11/2011,135.0172634,3936
10/12/2011,135.0422689,3937
10/13/2011,135.0673934,3938
10/14/2011,135.0926321,3939
10/15/2011,135.1179799,3940
10/16/2011,135.1434318,3941
10/17/2011,135.168983,3942
10/18/2011,135.1946283,3943
10/19/2011,135.2203626,3944
10/20/2011,135.246181,3945
10/21/2011,135.2720781,3946
10/22/2011,135.2980489,3947
10/23/2011,135.3240883,3948
10/24/2011,135.350191,3949
10/25/2011,135.3763518,3950
10/26/2011,135.4025655,3951
10/27/2011,135.4288269,3952
10/28/2011,135.4551307,3953
10/29/2011,135.4814715,3954
10/30/2011,135.5078443,3955
10/31/2011,135.5342435,3956
11/1/2011,135.560664,3957
11/2/2011,135.5871005,3958
11/3/2011,135.6135476,3959
11/4/2011,135.64,3960
11/5/2011,135.6664524,3961
11/6/2011,135.6928995,3962
11/7/2011,135.719336,3963
11/8/2011,135.7457565,3964
11/9/2011,135.7721557,3965
11/10/2011,135.7985285,3966
11/11/2011,135.8248693,3967
11/12/2011,135.8511731,3968
11/13/2011,135.8774345,3969
11/14/2011,135.9036482,3970
11/15/2011,135.929809,3971
11/16/2011,135.9559117,3972
11/17/2011,135.9819511,3973
11/18/2011,136.0079219,3974
11/19/2011,136.033819,3975
11/20/2011,136.0596374,3976
11/21/2011,136.0853717,3977
11/22/2011,136.111017,3978
11/23/2011,136.1365682,3979
11/24/2011,136.1620201,3980
11/25/2011,136.1873679,3981
11/26/2011,136.2126066,3982
11/27/2011,136.2377311,3983
11/28/2011,136.2627366,3984
11/29/2011,136.2876183,3985
11/30/2011,136.3123711,3986
12/1/2011,136.3369905,3987
12/2/2011,136.3614716,3988
12/3/2011,136.3858096,3989
12/4/2011,136.41,3990
12/5/2011,136.4340381,3991
12/6/2011,136.4579193,3992
12/7/2011,136.481639,3993
12/8/2011,136.5051929,3994
12/9/2011,136.5285764,3995
12/10/2011,136.5517853,3996
12/11/2011,136.574815,3997
12/12/2011,136.5976615,3998
12/13/2011,136.6203204,3999
12/14/2011,136.6427876,4000
12/15/2011,136.665059,4001
12/16/2011,136.6871306,4002
12/17/2011,136.7089984,4003
12/18/2011,136.7306584,4004
12/19/2011,136.7521068,4005
12/20/2011,136.7733398,4006
12/21/2011,136.7943537,4007
12/22/2011,136.8151448,4008
12/23/2011,136.8357096,4009
12/24/2011,136.8560444,4010
12/25/2011,136.876146,4011
12/26/2011,136.8960108,4012
12/27/2011,136.9156355,4013
12/28/2011,136.935017,4014
12/29/2011,136.954152,4015
12/30/2011,136.9730376,4016
12/31/2011,136.9916706,4017
1/1/2012,137.0100481,4018
1/2/2012,137.0281673,4019
1/3/2012,137.0460254,4020
1/4/2012,137.0636197,4021
1/5/2012,137.0809476,4022
1/6/2012,137.0980065,4023
1/7/2012,137.114794,4024
1/8/2012,137.1313078,4025
1/9/2012,137.1475455,4026
1/10/2012,137.1635049,4027
1/11/2012,137.1791839,4028
1/12/2012,137.1945804,4029
1/13/2012,137.2096926,4030
1/14/2012,137.2245186,4031
1/15/2012,137.2390565,4032
1/16/2012,137.2533048,4033
1/17/2012,137.2672617,4034
1/18/2012,137.2809258,4035
1/19/2012,137.2942957,4036
1/20/2012,137.3073701,4037
1/21/2012,137.3201476,4038
1/22/2012,137.3326272,4039
1/23/2012,137.3448078,4040
1/24/2012,137.3566883,4041
1/25/2012,137.3682681,4042
1/26/2012,137.3795462,4043
1/27/2012,137.3905219,4044
1/28/2012,137.4011947,4045
1/29/2012,137.4115641,4046
1/30/2012,137.4216295,4047
1/31/2012,137.4313908,4048
2/1/2012,137.4408477,4049
2/2/2012,137.45,4050
2/3/2012,137.4588477,4051
2/4/2012,137.4673908,4052
2/5/2012,137.4756295,4053
2/6/2012,137.4835641,4054
2/7/2012,137.4911947,4055
2/8/2012,137.4985219,4056
2/9/2012,137.5055462,4057
2/10/2012,137.5122681,4058
2/11/2012,137.5186883,4059
2/12/2012,137.5248078,4060
2/13/2012,137.5306272,4061
2/14/2012,137.5361476,4062
2/15/2012,137.5413701,4063
2/16/2012,137.5462957,4064
2/17/2012,137.5509258,4065
2/18/2012,137.5552617,4066
2/19/2012,137.5593048,4067
2/20/2012,137.5630565,4068
2/21/2012,137.5665186,4069
2/22/2012,137.5696926,4070
2/23/2012,137.5725804,4071
2/24/2012,137.5751839,4072
2/25/2012,137.5775049,4073
2/26/2012,137.5795455,4074
2/27/2012,137.5813078,4075
2/28/2012,137.582794,4076
2/29/2012,137.5840065,4077
3/1/2012,137.5849476,4078
3/2/2012,137.5856197,4079
3/3/2012,137.5860254,4080
3/4/2012,137.5861673,4081
3/5/2012,137.5860481,4082
3/6/2012,137.5856706,4083
3/7/2012,137.5850376,4084
3/8/2012,137.584152,4085
3/9/2012,137.583017,4086
3/10/2012,137.5816355,4087
3/11/2012,137.5800108,4088
3/12/2012,137.578146,4089
3/13/2012,137.5760444,4090
3/14/2012,137.5737096,4091
3/15/2012,137.5711448,4092
3/16/2012,137.5683537,4093
3/17/2012,137.5653398,4094
3/18/2012,137.5621068,4095
3/19/2012,137.5586584,4096
3/20/2012,137.5549984,4097
3/21/2012,137.5511306,4098
3/22/2012,137.547059,4099
3/23/2012,137.5427876,4100
3/24/2012,137.5383204,4101
3/25/2012,137.5336615,4102
3/26/2012,137.528815,4103
3/27/2012,137.5237853,4104
3/28/2012,137.5185764,4105
3/29/2012,137.5131929,4106
3/30/2012,137.507639,4107
3/31/2012,137.5019193,4108
4/1/2012,137.4960381,4109
4/2/2012,137.49,4110
4/3/2012,137.4838096,4111
4/4/2012,137.4774716,4112
4/5/2012,137.4709905,4113
4/6/2012,137.4643711,4114
4/7/2012,137.4576183,4115
4/8/2012,137.4507366,4116
4/9/2012,137.4437311,4117
4/10/2012,137.4366066,4118
4/11/2012,137.4293679,4119
4/12/2012,137.4220201,4120
4/13/2012,137.4145682,4121
4/14/2012,137.407017,4122
4/15/2012,137.3993717,4123
4/16/2012,137.3916374,4124
4/17/2012,137.383819,4125
4/18/2012,137.3759219,4126
4/19/2012,137.3679511,4127
4/20/2012,137.3599117,4128
4/21/2012,137.351809,4129
4/22/2012,137.3436482,4130
4/23/2012,137.3354345,4131
4/24/2012,137.3271731,4132
4/25/2012,137.3188693,4133
4/26/2012,137.3105285,4134
4/27/2012,137.3021557,4135
4/28/2012,137.2937565,4136
4/29/2012,137.285336,4137
4/30/2012,137.2768995,4138
5/1/2012,137.2684524,4139
5/2/2012,137.26,4140
5/3/2012,137.2515476,4141
5/4/2012,137.2431005,4142
5/5/2012,137.234664,4143
5/6/2012,137.2262435,4144
5/7/2012,137.2178443,4145
5/8/2012,137.2094715,4146
5/9/2012,137.2011307,4147
5/10/2012,137.1928269,4148
5/11/2012,137.1845655,4149
5/12/2012,137.1763518,4150
5/13/2012,137.168191,4151
5/14/2012,137.1600883,4152
5/15/2012,137.1520489,4153
5/16/2012,137.1440781,4154
5/17/2012,137.136181,4155
5/18/2012,137.1283626,4156
5/19/2012,137.1206283,4157
5/20/2012,137.112983,4158
5/21/2012,137.1054318,4159
5/22/2012,137.0979799,4160
5/23/2012,137.0906321,4161
5/24/2012,137.0833934,4162
5/25/2012,137.0762689,4163
5/26/2012,137.0692634,4164
5/27/2012,137.0623817,4165
5/28/2012,137.0556289,4166
5/29/2012,137.0490095,4167
5/30/2012,137.0425284,4168
5/31/2012,137.0361904,4169
6/1/2012,137.03,4170
6/2/2012,137.0239619,4171
6/3/2012,137.0180807,4172
6/4/2012,137.012361,4173
6/5/2012,137.0068071,4174
6/6/2012,137.0014236,4175
6/7/2012,136.9962147,4176
6/8/2012,136.991185,4177
6/9/2012,136.9863385,4178
6/10/2012,136.9816796,4179
6/11/2012,136.9772124,4180
6/12/2012,136.972941,4181
6/13/2012,136.9688694,4182
6/14/2012,136.9650016,4183
6/15/2012,136.9613416,4184
6/16/2012,136.9578932,4185
6/17/2012,136.9546602,4186
6/18/2012,136.9516463,4187
6/19/2012,136.9488552,4188
6/20/2012,136.9462904,4189
6/21/2012,136.9439556,4190
6/22/2012,136.941854,4191
6/23/2012,136.9399892,4192
6/24/2012,136.9383645,4193
6/25/2012,136.936983,4194
6/26/2012,136.935848,4195
6/27/2012,136.9349624,4196
6/28/2012,136.9343294,4197
6/29/2012,136.9339519,4198
6/30/2012,136.9338327,4199
7/1/2012,136.9339746,4200
7/2/2012,136.9343803,4201
7/3/2012,136.9350524,4202
7/4/2012,136.9359935,4203
7/5/2012,136.937206,4204
7/6/2012,136.9386922,4205
7/7/2012,136.9404545,4206
7/8/2012,136.9424951,4207
7/9/2012,136.9448161,4208
7/10/2012,136.9474196,4209
7/11/2012,136.9503074,4210
7/12/2012,136.9534814,4211
7/13/2012,136.9569435,4212
7/14/2012,136.9606952,4213
7/15/2012,136.9647383,4214
7/16/2012,136.9690742,4215
7/17/2012,136.9737043,4216
7/18/2012,136.9786299,4217
7/19/2012,136.9838524,4218
7/20/2012,136.9893728,4219
7/21/2012,136.9951922,4220
7/22/2012,137.0013117,4221
7/23/2012,137.0077319,4222
7/24/2012,137.0144538,4223
7/25/2012,137.0214781,4224
7/26/2012,137.0288053,4225
7/27/2012,137.0364359,4226
7/28/2012,137.0443705,4227
7/29/2012,137.0526092,4228
7/30/2012,137.0611523,4229
7/31/2012,137.07,4230
8/1/2012,137.0791523,4231
8/2/2012,137.0886092,4232
8/3/2012,137.0983705,4233
8/4/2012,137.1084359,4234
8/5/2012,137.1188053,4235
8/6/2012,137.1294781,4236
8/7/2012,137.1404538,4237
8/8/2012,137.1517319,4238
8/9/2012,137.1633117,4239
8/10/2012,137.1751922,4240
8/11/2012,137.1873728,4241
8/12/2012,137.1998524,4242
8/13/2012,137.2126299,4243
8/14/2012,137.2257043,4244
8/15/2012,137.2390742,4245
8/16/2012,137.2527383,4246
8/17/2012,137.2666952,4247
8/18/2012,137.2809435,4248
8/19/2012,137.2954814,4249
8/20/2012,137.3103074,4250
8/21/2012,137.3254196,4251
8/22/2012,137.3408161,4252
8/23/2012,137.3564951,4253
8/24/2012,137.3724545,4254
8/25/2012,137.3886922,4255
8/26/2012,137.405206,4256
8/27/2012,137.4219935,4257
8/28/2012,137.4390524,4258
8/29/2012,137.4563803,4259
8/30/2012,137.4739746,4260
8/31/2012,137.4918327,4261
9/1/2012,137.5099519,4262
9/2/2012,137.5283294,4263
9/3/2012,137.5469624,4264
9/4/2012,137.565848,4265
9/5/2012,137.584983,4266
9/6/2012,137.6043645,4267
9/7/2012,137.6239892,4268
9/8/2012,137.643854,4269
9/9/2012,137.6639556,4270
9/10/2012,137.6842904,4271
9/11/2012,137.7048552,4272
9/12/2012,137.7256463,4273
9/13/2012,137.7466602,4274
9/14/2012,137.7678932,4275
9/15/2012,137.7893416,4276
9/16/2012,137.8110016,4277
9/17/2012,137.8328694,4278
9/18/2012,137.854941,4279
9/19/2012,137.8772124,4280
9/20/2012,137.8996796,4281
9/21/2012,137.9223385,4282
9/22/2012,137.945185,4283
9/23/2012,137.9682147,4284
9/24/2012,137.9914236,4285
9/25/2012,138.0148071,4286
9/26/2012,138.038361,4287
9/27/2012,138.0620807,4288
9/28/2012,138.0859619,4289
9/29/2012,138.11,4290
9/30/2012,138.1341904,4291
10/1/2012,138.1585284,4292
10/2/2012,138.1830095,4293
10/3/2012,138.2076289,4294
10/4/2012,138.2323817,4295
10/5/2012,138.2572634,4296
10/6/2012,138.2822689,4297
10/7/2012,138.3073934,4298
10/8/2012,138.3326321,4299
10/9/2012,138.3579799,4300
10/10/2012,138.3834318,4301
10/11/2012,138.408983,4302
10/12/2012,138.4346283,4303
10/13/2012,138.4603626,4304
10/14/2012,138.486181,4305
10/15/2012,138.5120781,4306
10/16/2012,138.5380489,4307
10/17/2012,138.5640883,4308
10/18/2012,138.590191,4309
10/19/2012,138.6163518,4310
10/20/2012,138.6425655,4311
10/21/2012,138.6688269,4312
10/22/2012,138.6951307,4313
10/23/2012,138.7214715,4314
10/24/2012,138.7478443,4315
10/25/2012,138.7742435,4316
10/26/2012,138.800664,4317
10/27/2012,138.8271005,4318
10/28/2012,138.8535476,4319
10/29/2012,138.88,4320
10/30/2012,138.9064524,4321
10/31/2012,138.9328995,4322
11/1/2012,138.959336,4323
11/2/2012,138.9857565,4324
11/3/2012,139.0121557,4325
11/4/2012,139.0385285,4326
11/5/2012,139.0648693,4327
11/6/2012,139.0911731,4328
11/7/2012,139.1174345,4329
11/8/2012,139.1436482,4330
11/9/2012,139.169809,4331
11/10/2012,139.1959117,4332
11/11/2012,139.2219511,4333
11/12/2012,139.2479219,4334
11/13/2012,139.273819,4335
11/14/2012,139.2996374,4336
11/15/2012,139.3253717,4337
11/16/2012,139.351017,4338
11/17/2012,139.3765682,4339
11/18/2012,139.4020201,4340
11/19/2012,139.4273679,4341
11/20/2012,139.4526066,4342
11/21/2012,139.4777311,4343
11/22/2012,139.5027366,4344
11/23/2012,139.5276183,4345
11/24/2012,139.5523711,4346
11/25/2012,139.5769905,4347
11/26/2012,139.6014716,4348
11/27/2012,139.6258096,4349
11/28/2012,139.65,4350
11/29/2012,139.6740381,4351
11/30/2012,139.6979193,4352
12/1/2012,139.721639,4353
12/2/2012,139.7451929,4354
12/3/2012,139.7685764,4355
12/4/2012,139.7917853,4356
12/5/2012,139.814815,4357
12/6/2012,139.8376615,4358
12/7/2012,139.8603204,4359
12/8/2012,139.8827876,4360
12/9/2012,139.905059,4361
12/10/2012,139.9271306,4362
12/11/2012,139.9489984,4363
12/12/2012,139.9706584,4364
12/13/2012,139.9921068,4365
12/14/2012,140.0133398,4366
12/15/2012,140.0343537,4367
12/16/2012,140.0551448,4368
12/17/2012,140.0757096,4369
12/18/2012,140.0960444,4370
12/19/2012,140.116146,4371
12/20/2012,140.1360108,4372
12/21/2012,140.1556355,4373
12/22/2012,140.175017,4374
12/23/2012,140.194152,4375
12/24/2012,140.2130376,4376
12/25/2012,140.2316706,4377
12/26/2012,140.2500481,4378
12/27/2012,140.2681673,4379
12/28/2012,140.2860254,4380
12/29/2012,140.3036197,4381
12/30/2012,140.3209476,4382
12/31/2012,140.3380065,4383
1/1/2013,140.354794,4384
1/2/2013,140.3713078,4385
1/3/2013,140.3875455,4386
1/4/2013,140.4035049,4387
1/5/2013,140.4191839,4388
1/6/2013,140.4345804,4389
1/7/2013,140.4496926,4390
1/8/2013,140.4645186,4391
1/9/2013,140.4790565,4392
1/10/2013,140.4933048,4393
1/11/2013,140.5072617,4394
